DateKey,TimeKey,DateTime,Date,Year,Quarter,MonthNo,Month,Day,Weekday,Weekend,Hour,TimeBucket
2026012202,507,2026-01-22 02:00:00,2026-01-22,2026,1,1,January,22,Thursday,Weekday,2,Night
2026012203,508,2026-01-22 03:00:00,2026-01-22,2026,1,1,January,22,Thursday,Weekday,3,Night
2026012204,509,2026-01-22 04:00:00,2026-01-22,2026,1,1,January,22,Thursday,Weekday,4,Night
2026012205,510,2026-01-22 05:00:00,2026-01-22,2026,1,1,January,22,Thursday,Weekday,5,Night
2026012206,511,2026-01-22 06:00:00,2026-01-22,2026,1,1,January,22,Thursday,Weekday,6,Morning
2026012207,512,2026-01-22 07:00:00,2026-01-22,2026,1,1,January,22,Thursday,Weekday,7,Morning
2026012208,513,2026-01-22 08:00:00,2026-01-22,2026,1,1,January,22,Thursday,Weekday,8,Morning
2026012209,514,2026-01-22 09:00:00,2026-01-22,2026,1,1,January,22,Thursday,Weekday,9,Morning
2026012210,515,2026-01-22 10:00:00,2026-01-22,2026,1,1,January,22,Thursday,Weekday,10,Morning
2026012211,516,2026-01-22 11:00:00,2026-01-22,2026,1,1,January,22,Thursday,Weekday,11,Morning
2026012212,517,2026-01-22 12:00:00,2026-01-22,2026,1,1,January,22,Thursday,Weekday,12,Afternoon
2026012213,518,2026-01-22 13:00:00,2026-01-22,2026,1,1,January,22,Thursday,Weekday,13,Afternoon
2026012214,519,2026-01-22 14:00:00,2026-01-22,2026,1,1,January,22,Thursday,Weekday,14,Afternoon
2026012215,520,2026-01-22 15:00:00,2026-01-22,2026,1,1,January,22,Thursday,Weekday,15,Afternoon
2026012216,521,2026-01-22 16:00:00,2026-01-22,2026,1,1,January,22,Thursday,Weekday,16,Afternoon
2026012217,522,2026-01-22 17:00:00,2026-01-22,2026,1,1,January,22,Thursday,Weekday,17,Afternoon
2026012218,523,2026-01-22 18:00:00,2026-01-22,2026,1,1,January,22,Thursday,Weekday,18,Evening
2026012219,524,2026-01-22 19:00:00,2026-01-22,2026,1,1,January,22,Thursday,Weekday,19,Evening
2026012220,525,2026-01-22 20:00:00,2026-01-22,2026,1,1,January,22,Thursday,Weekday,20,Evening
2026012221,526,2026-01-22 21:00:00,2026-01-22,2026,1,1,January,22,Thursday,Weekday,21,Evening
2026012222,527,2026-01-22 22:00:00,2026-01-22,2026,1,1,January,22,Thursday,Weekday,22,Evening
2026012223,528,2026-01-22 23:00:00,2026-01-22,2026,1,1,January,22,Thursday,Weekday,23,Evening
2026012300,529,2026-01-23 00:00:00,2026-01-23,2026,1,1,January,23,Friday,Weekday,0,Night
2026012301,530,2026-01-23 01:00:00,2026-01-23,2026,1,1,January,23,Friday,Weekday,1,Night
2026012302,531,2026-01-23 02:00:00,2026-01-23,2026,1,1,January,23,Friday,Weekday,2,Night
2026012303,532,2026-01-23 03:00:00,2026-01-23,2026,1,1,January,23,Friday,Weekday,3,Night
2026012304,533,2026-01-23 04:00:00,2026-01-23,2026,1,1,January,23,Friday,Weekday,4,Night
2026012305,534,2026-01-23 05:00:00,2026-01-23,2026,1,1,January,23,Friday,Weekday,5,Night
2026012306,535,2026-01-23 06:00:00,2026-01-23,2026,1,1,January,23,Friday,Weekday,6,Morning
2026012307,536,2026-01-23 07:00:00,2026-01-23,2026,1,1,January,23,Friday,Weekday,7,Morning
2026012308,537,2026-01-23 08:00:00,2026-01-23,2026,1,1,January,23,Friday,Weekday,8,Morning
2026012309,538,2026-01-23 09:00:00,2026-01-23,2026,1,1,January,23,Friday,Weekday,9,Morning
2026012310,539,2026-01-23 10:00:00,2026-01-23,2026,1,1,January,23,Friday,Weekday,10,Morning
2026012311,540,2026-01-23 11:00:00,2026-01-23,2026,1,1,January,23,Friday,Weekday,11,Morning
2026012312,541,2026-01-23 12:00:00,2026-01-23,2026,1,1,January,23,Friday,Weekday,12,Afternoon
2026012313,542,2026-01-23 13:00:00,2026-01-23,2026,1,1,January,23,Friday,Weekday,13,Afternoon
2026012314,543,2026-01-23 14:00:00,2026-01-23,2026,1,1,January,23,Friday,Weekday,14,Afternoon
2026012315,544,2026-01-23 15:00:00,2026-01-23,2026,1,1,January,23,Friday,Weekday,15,Afternoon
2026012316,545,2026-01-23 16:00:00,2026-01-23,2026,1,1,January,23,Friday,Weekday,16,Afternoon
2026012317,546,2026-01-23 17:00:00,2026-01-23,2026,1,1,January,23,Friday,Weekday,17,Afternoon
2026012318,547,2026-01-23 18:00:00,2026-01-23,2026,1,1,January,23,Friday,Weekday,18,Evening
2026012319,548,2026-01-23 19:00:00,2026-01-23,2026,1,1,January,23,Friday,Weekday,19,Evening
2026012320,549,2026-01-23 20:00:00,2026-01-23,2026,1,1,January,23,Friday,Weekday,20,Evening
2026012321,550,2026-01-23 21:00:00,2026-01-23,2026,1,1,January,23,Friday,Weekday,21,Evening
2026012322,551,2026-01-23 22:00:00,2026-01-23,2026,1,1,January,23,Friday,Weekday,22,Evening
2026012323,552,2026-01-23 23:00:00,2026-01-23,2026,1,1,January,23,Friday,Weekday,23,Evening
2026012400,553,2026-01-24 00:00:00,2026-01-24,2026,1,1,January,24,Saturday,Weekend,0,Night
2026012401,554,2026-01-24 01:00:00,2026-01-24,2026,1,1,January,24,Saturday,Weekend,1,Night
2026012402,555,2026-01-24 02:00:00,2026-01-24,2026,1,1,January,24,Saturday,Weekend,2,Night
2026012403,556,2026-01-24 03:00:00,2026-01-24,2026,1,1,January,24,Saturday,Weekend,3,Night
2026012404,557,2026-01-24 04:00:00,2026-01-24,2026,1,1,January,24,Saturday,Weekend,4,Night
2026012405,558,2026-01-24 05:00:00,2026-01-24,2026,1,1,January,24,Saturday,Weekend,5,Night
2026012406,559,2026-01-24 06:00:00,2026-01-24,2026,1,1,January,24,Saturday,Weekend,6,Morning
2026012407,560,2026-01-24 07:00:00,2026-01-24,2026,1,1,January,24,Saturday,Weekend,7,Morning
2026012408,561,2026-01-24 08:00:00,2026-01-24,2026,1,1,January,24,Saturday,Weekend,8,Morning
2026012409,562,2026-01-24 09:00:00,2026-01-24,2026,1,1,January,24,Saturday,Weekend,9,Morning
2026012410,563,2026-01-24 10:00:00,2026-01-24,2026,1,1,January,24,Saturday,Weekend,10,Morning
2026012411,564,2026-01-24 11:00:00,2026-01-24,2026,1,1,January,24,Saturday,Weekend,11,Morning
2026012412,565,2026-01-24 12:00:00,2026-01-24,2026,1,1,January,24,Saturday,Weekend,12,Afternoon
2026012413,566,2026-01-24 13:00:00,2026-01-24,2026,1,1,January,24,Saturday,Weekend,13,Afternoon
2026012414,567,2026-01-24 14:00:00,2026-01-24,2026,1,1,January,24,Saturday,Weekend,14,Afternoon
2026012415,568,2026-01-24 15:00:00,2026-01-24,2026,1,1,January,24,Saturday,Weekend,15,Afternoon
2026012416,569,2026-01-24 16:00:00,2026-01-24,2026,1,1,January,24,Saturday,Weekend,16,Afternoon
2026012417,570,2026-01-24 17:00:00,2026-01-24,2026,1,1,January,24,Saturday,Weekend,17,Afternoon
2026012418,571,2026-01-24 18:00:00,2026-01-24,2026,1,1,January,24,Saturday,Weekend,18,Evening
2026012419,572,2026-01-24 19:00:00,2026-01-24,2026,1,1,January,24,Saturday,Weekend,19,Evening
2026012420,573,2026-01-24 20:00:00,2026-01-24,2026,1,1,January,24,Saturday,Weekend,20,Evening
2026012421,574,2026-01-24 21:00:00,2026-01-24,2026,1,1,January,24,Saturday,Weekend,21,Evening
2026012422,575,2026-01-24 22:00:00,2026-01-24,2026,1,1,January,24,Saturday,Weekend,22,Evening
2026012423,576,2026-01-24 23:00:00,2026-01-24,2026,1,1,January,24,Saturday,Weekend,23,Evening
2026012500,577,2026-01-25 00:00:00,2026-01-25,2026,1,1,January,25,Sunday,Weekend,0,Night
2026012501,578,2026-01-25 01:00:00,2026-01-25,2026,1,1,January,25,Sunday,Weekend,1,Night
2026012502,579,2026-01-25 02:00:00,2026-01-25,2026,1,1,January,25,Sunday,Weekend,2,Night
2026012503,580,2026-01-25 03:00:00,2026-01-25,2026,1,1,January,25,Sunday,Weekend,3,Night
2026012504,581,2026-01-25 04:00:00,2026-01-25,2026,1,1,January,25,Sunday,Weekend,4,Night
2026012505,582,2026-01-25 05:00:00,2026-01-25,2026,1,1,January,25,Sunday,Weekend,5,Night
2026012506,583,2026-01-25 06:00:00,2026-01-25,2026,1,1,January,25,Sunday,Weekend,6,Morning
2026012507,584,2026-01-25 07:00:00,2026-01-25,2026,1,1,January,25,Sunday,Weekend,7,Morning
2026012508,585,2026-01-25 08:00:00,2026-01-25,2026,1,1,January,25,Sunday,Weekend,8,Morning
2026012509,586,2026-01-25 09:00:00,2026-01-25,2026,1,1,January,25,Sunday,Weekend,9,Morning
2026012510,587,2026-01-25 10:00:00,2026-01-25,2026,1,1,January,25,Sunday,Weekend,10,Morning
2026012511,588,2026-01-25 11:00:00,2026-01-25,2026,1,1,January,25,Sunday,Weekend,11,Morning
2026012512,589,2026-01-25 12:00:00,2026-01-25,2026,1,1,January,25,Sunday,Weekend,12,Afternoon
2026012513,590,2026-01-25 13:00:00,2026-01-25,2026,1,1,January,25,Sunday,Weekend,13,Afternoon
2026012514,591,2026-01-25 14:00:00,2026-01-25,2026,1,1,January,25,Sunday,Weekend,14,Afternoon
2026012515,592,2026-01-25 15:00:00,2026-01-25,2026,1,1,January,25,Sunday,Weekend,15,Afternoon
2026012516,593,2026-01-25 16:00:00,2026-01-25,2026,1,1,January,25,Sunday,Weekend,16,Afternoon
2026012517,594,2026-01-25 17:00:00,2026-01-25,2026,1,1,January,25,Sunday,Weekend,17,Afternoon
2026012518,595,2026-01-25 18:00:00,2026-01-25,2026,1,1,January,25,Sunday,Weekend,18,Evening
2026012519,596,2026-01-25 19:00:00,2026-01-25,2026,1,1,January,25,Sunday,Weekend,19,Evening
2026012520,597,2026-01-25 20:00:00,2026-01-25,2026,1,1,January,25,Sunday,Weekend,20,Evening
2026012521,598,2026-01-25 21:00:00,2026-01-25,2026,1,1,January,25,Sunday,Weekend,21,Evening
2026012522,599,2026-01-25 22:00:00,2026-01-25,2026,1,1,January,25,Sunday,Weekend,22,Evening
2026012523,600,2026-01-25 23:00:00,2026-01-25,2026,1,1,January,25,Sunday,Weekend,23,Evening
2026012600,601,2026-01-26 00:00:00,2026-01-26,2026,1,1,January,26,Monday,Weekday,0,Night
2026012601,602,2026-01-26 01:00:00,2026-01-26,2026,1,1,January,26,Monday,Weekday,1,Night
2026012602,603,2026-01-26 02:00:00,2026-01-26,2026,1,1,January,26,Monday,Weekday,2,Night
2026012603,604,2026-01-26 03:00:00,2026-01-26,2026,1,1,January,26,Monday,Weekday,3,Night
2026012604,605,2026-01-26 04:00:00,2026-01-26,2026,1,1,January,26,Monday,Weekday,4,Night
2026012605,606,2026-01-26 05:00:00,2026-01-26,2026,1,1,January,26,Monday,Weekday,5,Night
2026012606,607,2026-01-26 06:00:00,2026-01-26,2026,1,1,January,26,Monday,Weekday,6,Morning
2026012607,608,2026-01-26 07:00:00,2026-01-26,2026,1,1,January,26,Monday,Weekday,7,Morning
2026012608,609,2026-01-26 08:00:00,2026-01-26,2026,1,1,January,26,Monday,Weekday,8,Morning
2026012609,610,2026-01-26 09:00:00,2026-01-26,2026,1,1,January,26,Monday,Weekday,9,Morning
2026012610,611,2026-01-26 10:00:00,2026-01-26,2026,1,1,January,26,Monday,Weekday,10,Morning
2026012611,612,2026-01-26 11:00:00,2026-01-26,2026,1,1,January,26,Monday,Weekday,11,Morning
2026012612,613,2026-01-26 12:00:00,2026-01-26,2026,1,1,January,26,Monday,Weekday,12,Afternoon
2026012613,614,2026-01-26 13:00:00,2026-01-26,2026,1,1,January,26,Monday,Weekday,13,Afternoon
2026012614,615,2026-01-26 14:00:00,2026-01-26,2026,1,1,January,26,Monday,Weekday,14,Afternoon
2026012615,616,2026-01-26 15:00:00,2026-01-26,2026,1,1,January,26,Monday,Weekday,15,Afternoon
2026012616,617,2026-01-26 16:00:00,2026-01-26,2026,1,1,January,26,Monday,Weekday,16,Afternoon
2026012617,618,2026-01-26 17:00:00,2026-01-26,2026,1,1,January,26,Monday,Weekday,17,Afternoon
2026012618,619,2026-01-26 18:00:00,2026-01-26,2026,1,1,January,26,Monday,Weekday,18,Evening
2026012619,620,2026-01-26 19:00:00,2026-01-26,2026,1,1,January,26,Monday,Weekday,19,Evening
2026012620,621,2026-01-26 20:00:00,2026-01-26,2026,1,1,January,26,Monday,Weekday,20,Evening
2026012621,622,2026-01-26 21:00:00,2026-01-26,2026,1,1,January,26,Monday,Weekday,21,Evening
2026012622,623,2026-01-26 22:00:00,2026-01-26,2026,1,1,January,26,Monday,Weekday,22,Evening
2026012623,624,2026-01-26 23:00:00,2026-01-26,2026,1,1,January,26,Monday,Weekday,23,Evening
2026012700,625,2026-01-27 00:00:00,2026-01-27,2026,1,1,January,27,Tuesday,Weekday,0,Night
2026012701,626,2026-01-27 01:00:00,2026-01-27,2026,1,1,January,27,Tuesday,Weekday,1,Night
2026012702,627,2026-01-27 02:00:00,2026-01-27,2026,1,1,January,27,Tuesday,Weekday,2,Night
2026012703,628,2026-01-27 03:00:00,2026-01-27,2026,1,1,January,27,Tuesday,Weekday,3,Night
2026012704,629,2026-01-27 04:00:00,2026-01-27,2026,1,1,January,27,Tuesday,Weekday,4,Night
2026012705,630,2026-01-27 05:00:00,2026-01-27,2026,1,1,January,27,Tuesday,Weekday,5,Night
2026012706,631,2026-01-27 06:00:00,2026-01-27,2026,1,1,January,27,Tuesday,Weekday,6,Morning
2026012707,632,2026-01-27 07:00:00,2026-01-27,2026,1,1,January,27,Tuesday,Weekday,7,Morning
2026012708,633,2026-01-27 08:00:00,2026-01-27,2026,1,1,January,27,Tuesday,Weekday,8,Morning
2026012709,634,2026-01-27 09:00:00,2026-01-27,2026,1,1,January,27,Tuesday,Weekday,9,Morning
2026012710,635,2026-01-27 10:00:00,2026-01-27,2026,1,1,January,27,Tuesday,Weekday,10,Morning
2026012711,636,2026-01-27 11:00:00,2026-01-27,2026,1,1,January,27,Tuesday,Weekday,11,Morning
2026012712,637,2026-01-27 12:00:00,2026-01-27,2026,1,1,January,27,Tuesday,Weekday,12,Afternoon
2026012713,638,2026-01-27 13:00:00,2026-01-27,2026,1,1,January,27,Tuesday,Weekday,13,Afternoon
2026012714,639,2026-01-27 14:00:00,2026-01-27,2026,1,1,January,27,Tuesday,Weekday,14,Afternoon
2026012715,640,2026-01-27 15:00:00,2026-01-27,2026,1,1,January,27,Tuesday,Weekday,15,Afternoon
2026012716,641,2026-01-27 16:00:00,2026-01-27,2026,1,1,January,27,Tuesday,Weekday,16,Afternoon
2026012717,642,2026-01-27 17:00:00,2026-01-27,2026,1,1,January,27,Tuesday,Weekday,17,Afternoon
2026012718,643,2026-01-27 18:00:00,2026-01-27,2026,1,1,January,27,Tuesday,Weekday,18,Evening
2026012719,644,2026-01-27 19:00:00,2026-01-27,2026,1,1,January,27,Tuesday,Weekday,19,Evening
2026012720,645,2026-01-27 20:00:00,2026-01-27,2026,1,1,January,27,Tuesday,Weekday,20,Evening
2026012721,646,2026-01-27 21:00:00,2026-01-27,2026,1,1,January,27,Tuesday,Weekday,21,Evening
2026012722,647,2026-01-27 22:00:00,2026-01-27,2026,1,1,January,27,Tuesday,Weekday,22,Evening
2026012723,648,2026-01-27 23:00:00,2026-01-27,2026,1,1,January,27,Tuesday,Weekday,23,Evening
2026012800,649,2026-01-28 00:00:00,2026-01-28,2026,1,1,January,28,Wednesday,Weekday,0,Night
2026012801,650,2026-01-28 01:00:00,2026-01-28,2026,1,1,January,28,Wednesday,Weekday,1,Night
2026012802,651,2026-01-28 02:00:00,2026-01-28,2026,1,1,January,28,Wednesday,Weekday,2,Night
2026012803,652,2026-01-28 03:00:00,2026-01-28,2026,1,1,January,28,Wednesday,Weekday,3,Night
2026012804,653,2026-01-28 04:00:00,2026-01-28,2026,1,1,January,28,Wednesday,Weekday,4,Night
2026012805,654,2026-01-28 05:00:00,2026-01-28,2026,1,1,January,28,Wednesday,Weekday,5,Night
2026012806,655,2026-01-28 06:00:00,2026-01-28,2026,1,1,January,28,Wednesday,Weekday,6,Morning
2026012807,656,2026-01-28 07:00:00,2026-01-28,2026,1,1,January,28,Wednesday,Weekday,7,Morning
2026012808,657,2026-01-28 08:00:00,2026-01-28,2026,1,1,January,28,Wednesday,Weekday,8,Morning
2026012809,658,2026-01-28 09:00:00,2026-01-28,2026,1,1,January,28,Wednesday,Weekday,9,Morning
2026012810,659,2026-01-28 10:00:00,2026-01-28,2026,1,1,January,28,Wednesday,Weekday,10,Morning
2026012811,660,2026-01-28 11:00:00,2026-01-28,2026,1,1,January,28,Wednesday,Weekday,11,Morning
2026012812,661,2026-01-28 12:00:00,2026-01-28,2026,1,1,January,28,Wednesday,Weekday,12,Afternoon
2026012813,662,2026-01-28 13:00:00,2026-01-28,2026,1,1,January,28,Wednesday,Weekday,13,Afternoon
2026012814,663,2026-01-28 14:00:00,2026-01-28,2026,1,1,January,28,Wednesday,Weekday,14,Afternoon
2026012815,664,2026-01-28 15:00:00,2026-01-28,2026,1,1,January,28,Wednesday,Weekday,15,Afternoon
2026012816,665,2026-01-28 16:00:00,2026-01-28,2026,1,1,January,28,Wednesday,Weekday,16,Afternoon
2026012817,666,2026-01-28 17:00:00,2026-01-28,2026,1,1,January,28,Wednesday,Weekday,17,Afternoon
2026012818,667,2026-01-28 18:00:00,2026-01-28,2026,1,1,January,28,Wednesday,Weekday,18,Evening
2026012819,668,2026-01-28 19:00:00,2026-01-28,2026,1,1,January,28,Wednesday,Weekday,19,Evening
2026012820,669,2026-01-28 20:00:00,2026-01-28,2026,1,1,January,28,Wednesday,Weekday,20,Evening
2026012821,670,2026-01-28 21:00:00,2026-01-28,2026,1,1,January,28,Wednesday,Weekday,21,Evening
2026012822,671,2026-01-28 22:00:00,2026-01-28,2026,1,1,January,28,Wednesday,Weekday,22,Evening
2026012823,672,2026-01-28 23:00:00,2026-01-28,2026,1,1,January,28,Wednesday,Weekday,23,Evening
2026012900,673,2026-01-29 00:00:00,2026-01-29,2026,1,1,January,29,Thursday,Weekday,0,Night
2026012901,674,2026-01-29 01:00:00,2026-01-29,2026,1,1,January,29,Thursday,Weekday,1,Night
2026012902,675,2026-01-29 02:00:00,2026-01-29,2026,1,1,January,29,Thursday,Weekday,2,Night
2026012903,676,2026-01-29 03:00:00,2026-01-29,2026,1,1,January,29,Thursday,Weekday,3,Night
2026012904,677,2026-01-29 04:00:00,2026-01-29,2026,1,1,January,29,Thursday,Weekday,4,Night
2026012905,678,2026-01-29 05:00:00,2026-01-29,2026,1,1,January,29,Thursday,Weekday,5,Night
2026012906,679,2026-01-29 06:00:00,2026-01-29,2026,1,1,January,29,Thursday,Weekday,6,Morning
2026012907,680,2026-01-29 07:00:00,2026-01-29,2026,1,1,January,29,Thursday,Weekday,7,Morning
2026012908,681,2026-01-29 08:00:00,2026-01-29,2026,1,1,January,29,Thursday,Weekday,8,Morning
2026012909,682,2026-01-29 09:00:00,2026-01-29,2026,1,1,January,29,Thursday,Weekday,9,Morning
2026012910,683,2026-01-29 10:00:00,2026-01-29,2026,1,1,January,29,Thursday,Weekday,10,Morning
2026012911,684,2026-01-29 11:00:00,2026-01-29,2026,1,1,January,29,Thursday,Weekday,11,Morning
2026012912,685,2026-01-29 12:00:00,2026-01-29,2026,1,1,January,29,Thursday,Weekday,12,Afternoon
2026012913,686,2026-01-29 13:00:00,2026-01-29,2026,1,1,January,29,Thursday,Weekday,13,Afternoon
2026012914,687,2026-01-29 14:00:00,2026-01-29,2026,1,1,January,29,Thursday,Weekday,14,Afternoon
2026012915,688,2026-01-29 15:00:00,2026-01-29,2026,1,1,January,29,Thursday,Weekday,15,Afternoon
2026012916,689,2026-01-29 16:00:00,2026-01-29,2026,1,1,January,29,Thursday,Weekday,16,Afternoon
2026012917,690,2026-01-29 17:00:00,2026-01-29,2026,1,1,January,29,Thursday,Weekday,17,Afternoon
2026012918,691,2026-01-29 18:00:00,2026-01-29,2026,1,1,January,29,Thursday,Weekday,18,Evening
2026012919,692,2026-01-29 19:00:00,2026-01-29,2026,1,1,January,29,Thursday,Weekday,19,Evening
2026012920,693,2026-01-29 20:00:00,2026-01-29,2026,1,1,January,29,Thursday,Weekday,20,Evening
2026012921,694,2026-01-29 21:00:00,2026-01-29,2026,1,1,January,29,Thursday,Weekday,21,Evening
2026012922,695,2026-01-29 22:00:00,2026-01-29,2026,1,1,January,29,Thursday,Weekday,22,Evening
2026012923,696,2026-01-29 23:00:00,2026-01-29,2026,1,1,January,29,Thursday,Weekday,23,Evening
2026013000,697,2026-01-30 00:00:00,2026-01-30,2026,1,1,January,30,Friday,Weekday,0,Night
2026013001,698,2026-01-30 01:00:00,2026-01-30,2026,1,1,January,30,Friday,Weekday,1,Night
2026013002,699,2026-01-30 02:00:00,2026-01-30,2026,1,1,January,30,Friday,Weekday,2,Night
2026013003,700,2026-01-30 03:00:00,2026-01-30,2026,1,1,January,30,Friday,Weekday,3,Night
2026013004,701,2026-01-30 04:00:00,2026-01-30,2026,1,1,January,30,Friday,Weekday,4,Night
2026013005,702,2026-01-30 05:00:00,2026-01-30,2026,1,1,January,30,Friday,Weekday,5,Night
2026013006,703,2026-01-30 06:00:00,2026-01-30,2026,1,1,January,30,Friday,Weekday,6,Morning
2026013007,704,2026-01-30 07:00:00,2026-01-30,2026,1,1,January,30,Friday,Weekday,7,Morning
2026013008,705,2026-01-30 08:00:00,2026-01-30,2026,1,1,January,30,Friday,Weekday,8,Morning
2026013009,706,2026-01-30 09:00:00,2026-01-30,2026,1,1,January,30,Friday,Weekday,9,Morning
2026013010,707,2026-01-30 10:00:00,2026-01-30,2026,1,1,January,30,Friday,Weekday,10,Morning
2026013011,708,2026-01-30 11:00:00,2026-01-30,2026,1,1,January,30,Friday,Weekday,11,Morning
2026013012,709,2026-01-30 12:00:00,2026-01-30,2026,1,1,January,30,Friday,Weekday,12,Afternoon
2026013013,710,2026-01-30 13:00:00,2026-01-30,2026,1,1,January,30,Friday,Weekday,13,Afternoon
2026013014,711,2026-01-30 14:00:00,2026-01-30,2026,1,1,January,30,Friday,Weekday,14,Afternoon
2026013015,712,2026-01-30 15:00:00,2026-01-30,2026,1,1,January,30,Friday,Weekday,15,Afternoon
2026013016,713,2026-01-30 16:00:00,2026-01-30,2026,1,1,January,30,Friday,Weekday,16,Afternoon
2026013017,714,2026-01-30 17:00:00,2026-01-30,2026,1,1,January,30,Friday,Weekday,17,Afternoon
2026013018,715,2026-01-30 18:00:00,2026-01-30,2026,1,1,January,30,Friday,Weekday,18,Evening
2026013019,716,2026-01-30 19:00:00,2026-01-30,2026,1,1,January,30,Friday,Weekday,19,Evening
2026013020,717,2026-01-30 20:00:00,2026-01-30,2026,1,1,January,30,Friday,Weekday,20,Evening
2026013021,718,2026-01-30 21:00:00,2026-01-30,2026,1,1,January,30,Friday,Weekday,21,Evening
2026013022,719,2026-01-30 22:00:00,2026-01-30,2026,1,1,January,30,Friday,Weekday,22,Evening
2026013023,720,2026-01-30 23:00:00,2026-01-30,2026,1,1,January,30,Friday,Weekday,23,Evening
2026013100,721,2026-01-31 00:00:00,2026-01-31,2026,1,1,January,31,Saturday,Weekend,0,Night
2026013101,722,2026-01-31 01:00:00,2026-01-31,2026,1,1,January,31,Saturday,Weekend,1,Night
2026013102,723,2026-01-31 02:00:00,2026-01-31,2026,1,1,January,31,Saturday,Weekend,2,Night
2026013103,724,2026-01-31 03:00:00,2026-01-31,2026,1,1,January,31,Saturday,Weekend,3,Night
2026013104,725,2026-01-31 04:00:00,2026-01-31,2026,1,1,January,31,Saturday,Weekend,4,Night
2026013105,726,2026-01-31 05:00:00,2026-01-31,2026,1,1,January,31,Saturday,Weekend,5,Night
2026013106,727,2026-01-31 06:00:00,2026-01-31,2026,1,1,January,31,Saturday,Weekend,6,Morning
2026013107,728,2026-01-31 07:00:00,2026-01-31,2026,1,1,January,31,Saturday,Weekend,7,Morning
2026013108,729,2026-01-31 08:00:00,2026-01-31,2026,1,1,January,31,Saturday,Weekend,8,Morning
2026013109,730,2026-01-31 09:00:00,2026-01-31,2026,1,1,January,31,Saturday,Weekend,9,Morning
2026013110,731,2026-01-31 10:00:00,2026-01-31,2026,1,1,January,31,Saturday,Weekend,10,Morning
2026013111,732,2026-01-31 11:00:00,2026-01-31,2026,1,1,January,31,Saturday,Weekend,11,Morning
2026013112,733,2026-01-31 12:00:00,2026-01-31,2026,1,1,January,31,Saturday,Weekend,12,Afternoon
2026013113,734,2026-01-31 13:00:00,2026-01-31,2026,1,1,January,31,Saturday,Weekend,13,Afternoon
2026013114,735,2026-01-31 14:00:00,2026-01-31,2026,1,1,January,31,Saturday,Weekend,14,Afternoon
2026013115,736,2026-01-31 15:00:00,2026-01-31,2026,1,1,January,31,Saturday,Weekend,15,Afternoon
2026013116,737,2026-01-31 16:00:00,2026-01-31,2026,1,1,January,31,Saturday,Weekend,16,Afternoon
2026013117,738,2026-01-31 17:00:00,2026-01-31,2026,1,1,January,31,Saturday,Weekend,17,Afternoon
2026013118,739,2026-01-31 18:00:00,2026-01-31,2026,1,1,January,31,Saturday,Weekend,18,Evening
2026013119,740,2026-01-31 19:00:00,2026-01-31,2026,1,1,January,31,Saturday,Weekend,19,Evening
2026013120,741,2026-01-31 20:00:00,2026-01-31,2026,1,1,January,31,Saturday,Weekend,20,Evening
2026013121,742,2026-01-31 21:00:00,2026-01-31,2026,1,1,January,31,Saturday,Weekend,21,Evening
2026013122,743,2026-01-31 22:00:00,2026-01-31,2026,1,1,January,31,Saturday,Weekend,22,Evening
